ID,Bay,Indiv,Farm,Distance,Lat,Lng,Date,State,Ploidy,Culture,Valve,Shell_g,Tissue_g,x,y,z,Thick,Infested
2020 Winter Hoodsport,Hood Canal,43,HCS,26,47.3524311,-123.0790172,2/6/20,WA,diploid,NA,R,12.79,12.6,48.1,66.7,9.5,NA,1
2020 Winter Hoodsport,Hood Canal,43,HCS,26,47.3524311,-123.0790172,2/6/20,WA,diploid,NA,L,27.76,NA,53.8,89,21.5,NA,NA
2020 Winter Hoodsport,Hood Canal,44,HCS,26,47.3524311,-123.0790172,2/6/20,WA,diploid,NA,R,14.4,7.47,41.9,67,7.5,NA,0
2020 Winter Hoodsport,Hood Canal,44,HCS,26,47.3524311,-123.0790172,2/6/20,WA,diploid,NA,L,19.3,NA,49.5,81.5,14.4,NA,NA
2020 Winter Hoodsport,Hood Canal,45,HCS,26,47.3524311,-123.0790172,2/6/20,WA,diploid,NA,R,22,17.01,44,82.2,5.3,NA,0
2020 Winter Hoodsport,Hood Canal,45,HCS,26,47.3524311,-123.0790172,2/6/20,WA,diploid,NA,L,44.67,NA,49.4,92.6,21.9,NA,NA
2020 Winter Hoodsport,Hood Canal,46,HCS,26,47.3524311,-123.0790172,2/6/20,WA,diploid,NA,R,6.73,6.61,30.6,73.8,5.3,NA,0
2020 Winter Hoodsport,Hood Canal,46,HCS,26,47.3524311,-123.0790172,2/6/20,WA,diploid,NA,L,13.18,NA,39.8,87.3,15.9,NA,NA
2020 Winter Hoodsport,Hood Canal,47,HCS,26,47.3524311,-123.0790172,2/6/20,WA,diploid,NA,R,19.9,12.58,49.4,72,8.35,NA,0
2020 Winter Hoodsport,Hood Canal,47,HCS,26,47.3524311,-123.0790172,2/6/20,WA,diploid,NA,L,39.1,NA,55.5,88.3,28.4,NA,NA
2020 Winter Hoodsport,Hood Canal,48,HCS,26,47.3524311,-123.0790172,2/6/20,WA,diploid,NA,R,10.13,83.6,31.4,72.9,6.8,NA,0
2020 Winter Hoodsport,Hood Canal,48,HCS,26,47.3524311,-123.0790172,2/6/20,WA,diploid,NA,L,18.58,NA,40.7,82.9,19.2,NA,NA
2020 Winter Hoodsport,Hood Canal,49,HCS,26,47.3524311,-123.0790172,2/6/20,WA,diploid,NA,R,12.98,9.15,36.6,72.6,7.8,NA,0
2020 Winter Hoodsport,Hood Canal,49,HCS,26,47.3524311,-123.0790172,2/6/20,WA,diploid,NA,L,18.77,NA,38.6,78.3,19.1,NA,NA
2020 Winter Hoodsport,Hood Canal,75,HHH,26,47.5423532,-123.0582203,2/6/20,WA,NA,NA,R,38.27,27.96,5.6,11.5,0.8,NA,1
2020 Winter Hoodsport,Hood Canal,75,HHH,26,47.5423532,-123.0582203,2/6/20,WA,NA,NA,L,74.75,NA,6.3,11.8,2.8,NA,NA
2020 Winter Hoodsport,Hood Canal,76,HHH,26,47.5423532,-123.0582203,2/6/20,WA,NA,NA,R,49.53,29.11,6,10.6,1,NA,0
2020 Winter Hoodsport,Hood Canal,76,HHH,26,47.5423532,-123.0582203,2/6/20,WA,NA,NA,L,103.74,NA,7.4,13.7,4.1,NA,NA
2020 Winter Hoodsport,Hood Canal,77,HHH,26,47.5423532,-123.0582203,2/6/20,WA,NA,NA,R,50.5,31.47,5,12.5,1.3,NA,0
2020 Winter Hoodsport,Hood Canal,77,HHH,26,47.5423532,-123.0582203,2/6/20,WA,NA,NA,L,101.48,NA,6.4,14.6,2.7,NA,NA
2020 Winter Hoodsport,Hood Canal,78,HHH,26,47.5423532,-123.0582203,2/6/20,WA,NA,NA,R,40.72,35.41,5.6,10.6,0.5,NA,0
2020 Winter Hoodsport,Hood Canal,78,HHH,26,47.5423532,-123.0582203,2/6/20,WA,NA,NA,L,74.95,NA,6.2,12.7,3.1,NA,NA
2020 Winter Hoodsport,Hood Canal,79,HHH,26,47.5423532,-123.0582203,2/6/20,WA,NA,NA,R,29.87,25.77,5.3,10.3,0.8,NA,0
2020 Winter Hoodsport,Hood Canal,79,HHH,26,47.5423532,-123.0582203,2/6/20,WA,NA,NA,L,65.01,NA,7,12.9,2.35,NA,NA
2020 Winter Hoodsport,Hood Canal,80,HHH,26,47.5423532,-123.0582203,2/6/20,WA,NA,NA,R,37.07,24.2,4.7,12.6,0.8,NA,0
2020 Winter Hoodsport,Hood Canal,80,HHH,26,47.5423532,-123.0582203,2/6/20,WA,NA,NA,L,64.36,NA,5.1,13.7,2.5,NA,NA
2020 Winter Hoodsport,Hood Canal,81,HHH,26,47.5423532,-123.0582203,2/6/20,WA,NA,NA,R,28.63,25.22,4.5,9.8,0.7,NA,0
2020 Winter Hoodsport,Hood Canal,81,HHH,26,47.5423532,-123.0582203,2/6/20,WA,NA,NA,L,51.81,NA,5.1,11.2,2.3,NA,NA
2020 Winter Hoodsport,Hood Canal,82,HHH,26,47.5423532,-123.0582203,2/6/20,WA,NA,NA,R,36.05,28.57,5.3,11.5,0.7,NA,0
2020 Winter Hoodsport,Hood Canal,82,HHH,26,47.5423532,-123.0582203,2/6/20,WA,NA,NA,L,52.74,NA,6.5,13.2,3.1,NA,NA
2020 Winter Hoodsport,Hood Canal,83,HHH,26,47.5423532,-123.0582203,2/6/20,WA,NA,NA,R,26.06,16.89,4.4,10.2,0.7,NA,0
2020 Winter Hoodsport,Hood Canal,83,HHH,26,47.5423532,-123.0582203,2/6/20,WA,NA,NA,L,40.75,NA,5.1,12,2.7,NA,NA
2020 Winter Hoodsport,Hood Canal,84,HHH,26,47.5423532,-123.0582203,2/6/20,WA,NA,NA,R,27.48,19.33,5.2,9.4,0.75,NA,0
2020 Winter Hoodsport,Hood Canal,84,HHH,26,47.5423532,-123.0582203,2/6/20,WA,NA,NA,L,48.87,NA,6.7,10.2,2.4,NA,NA
2020 Winter Hoodsport,Hood Canal,85,HHH,26,47.5423532,-123.0582203,2/6/20,WA,NA,NA,R,26.13,19.55,4.3,8.55,1.1,NA,0
2020 Winter Hoodsport,Hood Canal,85,HHH,26,47.5423532,-123.0582203,2/6/20,WA,NA,NA,L,50.58,NA,5.5,10.5,1.5,NA,NA
2020 Winter Hoodsport,Hood Canal,86,HHH,26,47.5423532,-123.0582203,2/6/20,WA,NA,NA,R,22.39,19.89,5,8.7,0.8,NA,0
2020 Winter Hoodsport,Hood Canal,86,HHH,26,47.5423532,-123.0582203,2/6/20,WA,NA,NA,L,39.04,NA,5.2,10.3,2,NA,NA
2020 Winter Hoodsport,Hood Canal,87,HHH,26,47.5423532,-123.0582203,2/6/20,WA,NA,NA,R,24.66,20.69,5.5,9.5,0.9,NA,0
2020 Winter Hoodsport,Hood Canal,87,HHH,26,47.5423532,-123.0582203,2/6/20,WA,NA,NA,L,39.09,NA,6.3,11.2,2.2,NA,NA
2020 Winter Hoodsport,Hood Canal,88,HHH,26,47.5423532,-123.0582203,2/6/20,WA,NA,NA,R,21.44,19.84,4.6,8,1.1,NA,0
2020 Winter Hoodsport,Hood Canal,88,HHH,26,47.5423532,-123.0582203,2/6/20,WA,NA,NA,L,45.51,NA,5.6,9.2,2.9,NA,NA
2020 Winter Hoodsport,Hood Canal,89,HHH,26,47.5423532,-123.0582203,2/6/20,WA,NA,NA,R,26.07,17.2,4.6,7.3,0.85,NA,0
2020 Winter Hoodsport,Hood Canal,89,HHH,26,47.5423532,-123.0582203,2/6/20,WA,NA,NA,L,44.42,NA,5.6,8.9,2,NA,NA
2020 Winter Hoodsport,Hood Canal,90,HHH,26,47.5423532,-123.0582203,2/6/20,WA,NA,NA,R,19.82,13.64,4.65,7.6,0.8,NA,0
2020 Winter Hoodsport,Hood Canal,90,HHH,26,47.5423532,-123.0582203,2/6/20,WA,NA,NA,L,23.81,NA,5.7,8.7,2,NA,NA
2020 Winter Hoodsport,Hood Canal,91,HHH,26,47.5423532,-123.0582203,2/6/20,WA,NA,NA,R,11.74,12.9,4.7,6.8,0.6,NA,0
2020 Winter Hoodsport,Hood Canal,91,HHH,26,47.5423532,-123.0582203,2/6/20,WA,NA,NA,L,22.9,NA,5.7,9.1,2.3,NA,NA
2020 Winter Hoodsport,Hood Canal,92,HHH,26,47.5423532,-123.0582203,2/6/20,WA,NA,NA,R,13.42,11.29,4.7,6.9,0.8,NA,0
2020 Winter Hoodsport,Hood Canal,92,HHH,26,47.5423532,-123.0582203,2/6/20,WA,NA,NA,L,19.57,NA,5.4,8.9,2,NA,NA
2020 Winter Hoodsport,Hood Canal,93,HHH,26,47.5423532,-123.0582203,2/6/20,WA,NA,NA,R,18.18,19.2,4.6,8.4,0.7,NA,0
2020 Winter Hoodsport,Hood Canal,93,HHH,26,47.5423532,-123.0582203,2/6/20,WA,NA,NA,L,28.23,NA,5.2,8.9,2.7,NA,NA
2020 Winter Hoodsport,Hood Canal,94,HHH,26,47.5423532,-123.0582203,2/6/20,WA,NA,NA,R,15.72,15.51,4.6,8,0.55,NA,1
2020 Winter Hoodsport,Hood Canal,94,HHH,26,47.5423532,-123.0582203,2/6/20,WA,NA,NA,L,27.09,NA,5.2,9.25,2.3,NA,NA
2020 Winter Hoodsport,Hood Canal,95,HHH,26,47.5423532,-123.0582203,2/6/20,WA,NA,NA,R,12.27,10.73,4.1,6.4,0.9,NA,0
2020 Winter Hoodsport,Hood Canal,95,HHH,26,47.5423532,-123.0582203,2/6/20,WA,NA,NA,L,21.46,NA,5.2,7.35,2.2,NA,NA
2020 Winter Hoodsport,Hood Canal,96,HHH,26,47.5423532,-123.0582203,2/6/20,WA,NA,NA,R,7.24,9.43,3.6,4.9,0.5,NA,0
2020 Winter Hoodsport,Hood Canal,96,HHH,26,47.5423532,-123.0582203,2/6/20,WA,NA,NA,L,18.37,NA,4,6.5,2,NA,NA
2020 Winter Hoodsport,Hood Canal,97,HHH,26,47.5423532,-123.0582203,2/6/20,WA,NA,NA,R,10.26,9.61,3.3,6.35,0.4,NA,0
2020 Winter Hoodsport,Hood Canal,97,HHH,26,47.5423532,-123.0582203,2/6/20,WA,NA,NA,L,20.01,NA,3.7,7.8,2.1,NA,NA
2020 Winter Hoodsport,Hood Canal,98,HHH,26,47.5423532,-123.0582203,2/6/20,WA,NA,NA,R,6.73,10.53,3.4,4.6,0.3,NA,0
2020 Winter Hoodsport,Hood Canal,98,HHH,26,47.5423532,-123.0582203,2/6/20,WA,NA,NA,L,20.98,NA,4,6.2,1.9,NA,NA
2020 Winter Hoodsport,Hood Canal,99,HHH,26,47.5423532,-123.0582203,2/6/20,WA,NA,NA,R,8.95,8.95,3.4,5.75,0.4,NA,0
2020 Winter Hoodsport,Hood Canal,99,HHH,26,47.5423532,-123.0582203,2/6/20,WA,NA,NA,L,16.25,NA,3.9,6.9,1.8,NA,NA
2020 Winter Hoodsport,Hood Canal,100,HHH,26,47.5423532,-123.0582203,2/6/20,WA,NA,NA,R,7.11,10.93,3.7,5.4,0.3,NA,0
2020 Winter Hoodsport,Hood Canal,100,HHH,26,47.5423532,-123.0582203,2/6/20,WA,NA,NA,L,19.84,NA,4.3,7,1.9,NA,NA
2020 Winter Hoodsport,Hood Canal,101,HHH,26,47.5423532,-123.0582203,2/6/20,WA,NA,NA,R,9.55,11.78,3.1,5.4,0.6,NA,0
2020 Winter Hoodsport,Hood Canal,101,HHH,26,47.5423532,-123.0582203,2/6/20,WA,NA,NA,L,24.02,NA,3.5,6.9,2.6,NA,NA
2020 Winter Hoodsport,Hood Canal,102,HHH,26,47.5423532,-123.0582203,2/6/20,WA,NA,NA,R,7.79,10.06,3.7,5.4,0.6,NA,0
2020 Winter Hoodsport,Hood Canal,102,HHH,26,47.5423532,-123.0582203,2/6/20,WA,NA,NA,L,16.9,NA,4.1,6.4,2,NA,NA
2020 Winter Hoodsport,Hood Canal,103,HHH,26,47.5423532,-123.0582203,2/6/20,WA,NA,NA,R,8.29,8.64,3.4,5.8,0.35,NA,0
2020 Winter Hoodsport,Hood Canal,103,HHH,26,47.5423532,-123.0582203,2/6/20,WA,NA,NA,L,17.3,NA,3.8,7.1,1.8,NA,NA
2020 Winter Hoodsport,Hood Canal,104,HHH,26,47.5423532,-123.0582203,2/6/20,WA,NA,NA,R,7.94,9.63,3.2,5.5,0.5,NA,0
2020 Winter Hoodsport,Hood Canal,104,HHH,26,47.5423532,-123.0582203,2/6/20,WA,NA,NA,L,17.41,NA,3.6,6.6,1.9,NA,NA
2020 Winter Hoodsport,Hood Canal,105,HHH,26,47.5423532,-123.0582203,2/6/20,WA,NA,NA,R,6.95,10.27,3.1,5.9,0.6,NA,0
2020 Winter Hoodsport,Hood Canal,105,HHH,26,47.5423532,-123.0582203,2/6/20,WA,NA,NA,L,20.48,NA,3.5,7.35,2,NA,NA
2020 Winter Hoodsport,Hood Canal,106,HHH,26,47.5423532,-123.0582203,2/6/20,WA,NA,NA,R,6.79,9.85,2.9,5.9,0.4,NA,0
2020 Winter Hoodsport,Hood Canal,106,HHH,26,47.5423532,-123.0582203,2/6/20,WA,NA,NA,L,20.81,NA,3.2,7.3,1.85,NA,NA
2020 Winter Hoodsport,Hood Canal,107,HHH,26,47.5423532,-123.0582203,2/6/20,WA,NA,NA,R,8,10.08,3.6,5.5,0.3,NA,0
2020 Winter Hoodsport,Hood Canal,107,HHH,26,47.5423532,-123.0582203,2/6/20,WA,NA,NA,L,20.64,NA,4.2,6.5,1.7,NA,NA
2020 Winter Hoodsport,Hood Canal,108,HHH,26,47.5423532,-123.0582203,2/6/20,WA,NA,NA,R,7.29,11,2.9,5.7,0.5,NA,0
2020 Winter Hoodsport,Hood Canal,108,HHH,26,47.5423532,-123.0582203,2/6/20,WA,NA,NA,L,24.02,NA,3.4,7.2,2.25,NA,NA
2020 Winter Hoodsport,Hood Canal,109,HHH,26,47.5423532,-123.0582203,2/6/20,WA,NA,NA,R,9.74,9.73,3.4,6.1,0.65,NA,0
2020 Winter Hoodsport,Hood Canal,109,HHH,26,47.5423532,-123.0582203,2/6/20,WA,NA,NA,L,21.65,NA,3.7,7.2,1.85,NA,NA
2020 Winter Hoodsport,Hood Canal,110,HHH,26,47.5423532,-123.0582203,2/6/20,WA,NA,NA,R,8.53,9.29,3.1,5.5,0.6,NA,0
2020 Winter Hoodsport,Hood Canal,110,HHH,26,47.5423532,-123.0582203,2/6/20,WA,NA,NA,L,16.85,NA,3.4,6.8,2,NA,NA
2020 Winter Hoodsport,Hood Canal,111,HHH,26,47.5423532,-123.0582203,2/6/20,WA,NA,NA,R,8.99,8.47,3.9,5.9,0.75,NA,0
2020 Winter Hoodsport,Hood Canal,111,HHH,26,47.5423532,-123.0582203,2/6/20,WA,NA,NA,L,15.01,NA,4.3,6.65,1.8,NA,NA
2020 Winter Hoodsport,Hood Canal,112,HHH,26,47.5423532,-123.0582203,2/6/20,WA,NA,NA,R,7.85,8.25,4.2,5.7,0.5,NA,0
2020 Winter Hoodsport,Hood Canal,112,HHH,26,47.5423532,-123.0582203,2/6/20,WA,NA,NA,L,16.91,NA,5.5,7.5,2.8,NA,NA
2020 Winter Hoodsport,Hood Canal,113,HHH,26,47.5423532,-123.0582203,2/6/20,WA,NA,NA,R,8.35,7.95,3.6,5.2,0.6,NA,0
2020 Winter Hoodsport,Hood Canal,113,HHH,26,47.5423532,-123.0582203,2/6/20,WA,NA,NA,L,19.99,NA,4,6.3,1.8,NA,NA
2020 Winter Hoodsport,Hood Canal,114,HHH,26,47.5423532,-123.0582203,2/6/20,WA,NA,NA,R,8.97,9.25,4.1,5.7,0.6,NA,0
2020 Winter Hoodsport,Hood Canal,114,HHH,26,47.5423532,-123.0582203,2/6/20,WA,NA,NA,L,16.69,NA,4.6,7.2,1.5,NA,NA
2020 Winter Hoodsport,Hood Canal,115,HHH,26,47.5423532,-123.0582203,2/6/20,WA,NA,NA,R,8.52,9.92,3.5,5.6,0.5,NA,0
2020 Winter Hoodsport,Hood Canal,115,HHH,26,47.5423532,-123.0582203,2/6/20,WA,NA,NA,L,17.34,NA,4.1,6.5,2.1,NA,NA
2020 Winter Hoodsport,Hood Canal,116,HHH,26,47.5423532,-123.0582203,2/6/20,WA,NA,NA,R,9.09,12.74,3.7,6.1,0.3,NA,0
2020 Winter Hoodsport,Hood Canal,116,HHH,26,47.5423532,-123.0582203,2/6/20,WA,NA,NA,L,18.64,NA,4,7.5,1.9,NA,NA
2020 Winter Hoodsport,Hood Canal,117,HHH,26,47.5423532,-123.0582203,2/6/20,WA,NA,NA,R,7.82,7.21,3.1,6.2,0.4,NA,0
2020 Winter Hoodsport,Hood Canal,117,HHH,26,47.5423532,-123.0582203,2/6/20,WA,NA,NA,L,15.93,NA,3.5,7.1,1.6,NA,NA
2020 Winter Hoodsport,Hood Canal,118,HHH,26,47.5423532,-123.0582203,2/6/20,WA,NA,NA,R,8.29,10.12,3.6,6.1,0.3,NA,0
2020 Winter Hoodsport,Hood Canal,118,HHH,26,47.5423532,-123.0582203,2/6/20,WA,NA,NA,L,16.07,NA,4,6.9,1.6,NA,NA
2020 Winter Hoodsport,Hood Canal,119,HHH,26,47.5423532,-123.0582203,2/6/20,WA,NA,NA,R,7.55,7.9,3.1,7.5,0.3,NA,0
2020 Winter Hoodsport,Hood Canal,119,HHH,26,47.5423532,-123.0582203,2/6/20,WA,NA,NA,L,14.33,NA,3.3,8.5,1.8,NA,NA
2020 Winter Hoodsport,Hood Canal,120,HHH,26,47.5423532,-123.0582203,2/6/20,WA,NA,NA,R,6.52,10.48,2.8,6,0.5,NA,0
2020 Winter Hoodsport,Hood Canal,120,HHH,26,47.5423532,-123.0582203,2/6/20,WA,NA,NA,L,19.54,NA,3.2,7.4,2.2,NA,NA
2020 Winter Cherry Point,Drayton Harbor,50,DHO,28.9,48.9861831,-122.8064969,2/10/20,WA,triploid,NA,R,17.82,16.775,4.3,8.7,0.6,NA,0
2020 Winter Cherry Point,Drayton Harbor,50,DHO,28.9,48.9861831,-122.8064969,2/10/20,WA,triploid,NA,L,31.22,NA,4.6,10.3,2.6,NA,NA
2020 Winter Cherry Point,Drayton Harbor,51,DHO,28.9,48.9861831,-122.8064969,2/10/20,WA,triploid,NA,R,14.14,19.23,4.2,7.5,0.5,NA,1
2020 Winter Cherry Point,Drayton Harbor,51,DHO,28.9,48.9861831,-122.8064969,2/10/20,WA,triploid,NA,L,25.18,NA,4.7,8.5,2.2,NA,NA
2020 Winter Cherry Point,Drayton Harbor,52,DHO,28.9,48.9861831,-122.8064969,2/10/20,WA,triploid,NA,R,25.02,27.97,5.7,9.1,0.5,NA,0
2020 Winter Cherry Point,Drayton Harbor,52,DHO,28.9,48.9861831,-122.8064969,2/10/20,WA,triploid,NA,L,41.07,NA,6.35,10.2,2.5,NA,NA
2020 Winter Cherry Point,Drayton Harbor,53,DHO,28.9,48.9861831,-122.8064969,2/10/20,WA,triploid,NA,R,16.93,17.78,4.4,7.8,0.6,NA,0
2020 Winter Cherry Point,Drayton Harbor,53,DHO,28.9,48.9861831,-122.8064969,2/10/20,WA,triploid,NA,L,29.84,NA,0.6,9.3,2.6,NA,NA
2020 Winter Cherry Point,Drayton Harbor,54,DHO,28.9,48.9861831,-122.8064969,2/10/20,WA,triploid,NA,R,15.66,17.09,4.4,8.5,0.5,NA,1
2020 Winter Cherry Point,Drayton Harbor,54,DHO,28.9,48.9861831,-122.8064969,2/10/20,WA,triploid,NA,L,29.27,NA,4.6,9.9,3.1,NA,NA
2020 Winter Cherry Point,Drayton Harbor,55,DHO,28.9,48.9861831,-122.8064969,2/10/20,WA,triploid,NA,R,19.99,20.89,5,8.5,0.7,NA,0
2020 Winter Cherry Point,Drayton Harbor,55,DHO,28.9,48.9861831,-122.8064969,2/10/20,WA,triploid,NA,L,32.69,NA,5.4,10.2,2.7,NA,NA
2020 Winter Cherry Point,Drayton Harbor,56,DHO,28.9,48.9861831,-122.8064969,2/10/20,WA,triploid,NA,R,16.08,17,4.6,8.45,0.7,NA,0
2020 Winter Cherry Point,Drayton Harbor,56,DHO,28.9,48.9861831,-122.8064969,2/10/20,WA,triploid,NA,L,25.83,NA,4.9,9.4,2.5,NA,NA
2020 Winter Cherry Point,Drayton Harbor,57,DHO,28.9,48.9861831,-122.8064969,2/10/20,WA,triploid,NA,R,18.66,18.6,4.4,9,0.5,NA,0
2020 Winter Cherry Point,Drayton Harbor,57,DHO,28.9,48.9861831,-122.8064969,2/10/20,WA,triploid,NA,L,26.77,NA,4.9,10,2.3,NA,NA
2020 Winter Cherry Point,Drayton Harbor,58,DHO,28.9,48.9861831,-122.8064969,2/10/20,WA,triploid,NA,R,16.44,23.77,4.7,8.3,0.6,NA,1
2020 Winter Cherry Point,Drayton Harbor,58,DHO,28.9,48.9861831,-122.8064969,2/10/20,WA,triploid,NA,L,43.97,NA,5.8,9.9,3.5,NA,NA
2020 Winter Cherry Point,Drayton Harbor,59,DHO,28.9,48.9861831,-122.8064969,2/10/20,WA,triploid,NA,R,14.4,22.63,5.1,6.8,0.5,NA,1
2020 Winter Cherry Point,Drayton Harbor,59,DHO,28.9,48.9861831,-122.8064969,2/10/20,WA,triploid,NA,L,29.97,NA,5.4,8.5,3,NA,NA
2020 Winter Cherry Point,Drayton Harbor,60,DHO,28.9,48.9861831,-122.8064969,2/10/20,WA,triploid,NA,R,16.21,20.82,4.9,7.9,0.4,NA,0
2020 Winter Cherry Point,Drayton Harbor,60,DHO,28.9,48.9861831,-122.8064969,2/10/20,WA,triploid,NA,L,29.89,NA,5.5,9.5,3.1,NA,NA
2020 Winter Cherry Point,Drayton Harbor,61,DHO,28.9,48.9861831,-122.8064969,2/10/20,WA,triploid,NA,R,17.1,21.23,4.4,7.8,0.4,NA,1
2020 Winter Cherry Point,Drayton Harbor,61,DHO,28.9,48.9861831,-122.8064969,2/10/20,WA,triploid,NA,L,31.92,NA,4.8,9,2.5,NA,NA
2020 Winter Cherry Point,Drayton Harbor,62,DHO,28.9,48.9861831,-122.8064969,2/10/20,WA,triploid,NA,R,16.9,22.62,4.3,9.5,0.5,NA,0
2020 Winter Cherry Point,Drayton Harbor,62,DHO,28.9,48.9861831,-122.8064969,2/10/20,WA,triploid,NA,L,31.83,NA,4.7,10.5,2.3,NA,NA
2020 Winter Cherry Point,Drayton Harbor,63,DHO,28.9,48.9861831,-122.8064969,2/10/20,WA,triploid,NA,R,9.83,12.68,4.1,7.4,0.3,NA,0
2020 Winter Cherry Point,Drayton Harbor,63,DHO,28.9,48.9861831,-122.8064969,2/10/20,WA,triploid,NA,L,21.31,NA,4.7,8.2,2.3,NA,NA
2020 Winter Cherry Point,Drayton Harbor,64,DHO,28.9,48.9861831,-122.8064969,2/10/20,WA,triploid,NA,R,20.5,21.19,5.4,7,0.7,NA,0
2020 Winter Cherry Point,Drayton Harbor,64,DHO,28.9,48.9861831,-122.8064969,2/10/20,WA,triploid,NA,L,39.66,NA,6.1,8.5,2.4,NA,NA
2020 Winter Cherry Point,Drayton Harbor,65,DHO,28.9,48.9861831,-122.8064969,2/10/20,WA,triploid,NA,R,12.19,19.5,4.3,6.3,0.4,NA,1
2020 Winter Cherry Point,Drayton Harbor,65,DHO,28.9,48.9861831,-122.8064969,2/10/20,WA,triploid,NA,L,32.96,NA,5.1,8.3,2.7,NA,NA
2020 Winter Cherry Point,Drayton Harbor,66,DHO,28.9,48.9861831,-122.8064969,2/10/20,WA,triploid,NA,R,15.21,19.13,4.9,8.7,0.5,NA,0
